"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2016",27.616,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2016",28.479,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2015",28.811,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2015",26.904,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2015",30.988,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2014",28.026,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2014",27.522,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2014",28.599,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2013",28.159,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2013",26.922,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2013",29.591,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2012",27.632,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2012",26.023,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2012",29.548,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2011",28.305,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2011",27.146,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2011",29.711,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2010",27.095,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2010",26.029,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2010",28.358,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2009",31.525,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2009",29.956,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2009",33.374,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2008",30.398,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2008",28.119,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2008",33.04,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2007",31.972,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2007",29.497,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2007",34.866,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2006",33.447,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2006",31.703,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2006",35.515,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2005",33.801,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2005",31.277,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2005",36.837,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2004",35.644,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2004",32.885,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2004",39.09,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2003",36.013,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2003",33.742,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2003",38.837,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2002",36.335,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2002",33.74,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2002",39.575,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Total","2001",41.521,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Male","2001",40.87,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","HIES - Household, Income and Labour Dynamics Survey","Informal employment rate by sex (%)","Sex: Female","2001",42.321,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2022",1.381,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2022",0.941,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2022",1.918,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2021",1.548,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Male","2021",1.257,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Female","2021",1.908,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Austria","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Sex: Total","2020",1.978,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
